sample	tissue	nucl	subject	pool_id	rpm	rpm_ratio
M355_RET_RNA	LU	RNA	M355	9		
M355_RET_RNA	LU	RNA	M355	10		
M355_RET_RNA	LU	RNA	M355	11		
M355_RET_RNA	LU	RNA	M355	12		
M355_RET_RNA	LU	RNA	M355	13		
M355_RET_RNA	LU	RNA	M355	14		
M355_RET_RNA	LU	RNA	M355	15		
M355_RET_RNA	LU	RNA	M355	16		
M355_RET_RNA	LU	RNA	M355	18		
M355_RET_RNA	RET	RNA	M135	1		
M355_RET_RNA	RET	RNA	M135	2		
M355_RET_RNA	RET	RNA	M135	3		
M355_RET_RNA	RET	RNA	M135	4		
M355_RET_RNA	RET	RNA	M135	5		
M355_RET_RNA	RET	RNA	M135	6		
M355_RET_RNA	RET	RNA	M135	7		
M355_RET_RNA	RET	RNA	M135	8		
M355_RET_RNA	RET	RNA	M135	9		
M355_RET_RNA	RET	RNA	M135	10		
M355_RET_RNA	RET	RNA	M135	11		
M355_RET_RNA	RET	RNA	M135	12		
M355_RET_RNA	RET	RNA	M135	13		
M355_RET_RNA	RET	RNA	M135	14		
M355_RET_RNA	RET	RNA	M135	15		
M355_RET_RNA	RET	RNA	M135	16		
M355_RET_RNA	RET	RNA	M135	18		
M355_RET_RNA	RET	RNA	M148	1		
M355_RET_RNA	RET	RNA	M148	2		
M355_RET_RNA	RET	RNA	M148	3		
M355_RET_RNA	RET	RNA	M148	4		
M355_RET_RNA	RET	RNA	M148	5		
M355_RET_RNA	RET	RNA	M148	6		
M355_RET_RNA	RET	RNA	M148	7		
M355_RET_RNA	RET	RNA	M148	8		
M355_RET_RNA	RET	RNA	M148	9		
M355_RET_RNA	RET	RNA	M148	10		
M355_RET_RNA	RET	RNA	M148	11		
M355_RET_RNA	RET	RNA	M148	12		
M355_RET_RNA	RET	RNA	M148	13		
M355_RET_RNA	RET	RNA	M148	14		
M355_RET_RNA	RET	RNA	M148	15		
M355_RET_RNA	RET	RNA	M148	16		
M355_RET_RNA	RET	RNA	M148	18		
M355_RET_RNA	RET	RNA	M355	1	4809.4857142857145	2.786102857142857
M355_RET_RNA	RET	RNA	M355	2	0.0	0.0
M355_RET_RNA	RET	RNA	M355	3	253.0857142857143	0.1402
M355_RET_RNA	RET	RNA	M355	4	0.0	0.0
M355_RET_RNA	RET	RNA	M355	5	0.0	0.0
M355_RET_RNA	RET	RNA	M355	6	710.2857142857143	0.6159485714285714
M355_RET_RNA	RET	RNA	M355	7	148.18342857142858	0.10008399999999999
M355_RET_RNA	RET	RNA	M355	8	834.8571428571429	0.7815142857142857
M355_RET_RNA	RET	RNA	M355	9	294.85714285714283	0.1841142857142857
M355_RET_RNA	RET	RNA	M355	10	1086.6674285714287	0.6117417142857141
M355_RET_RNA	RET	RNA	M355	11	262.13428571428574	0.16364857142857142
M355_RET_RNA	RET	RNA	M355	12	725.2285714285714	0.5834
M355_RET_RNA	RET	RNA	M355	13	1878.142857142857	1.4809142857142856
M355_RET_RNA	RET	RNA	M355	14	950.5142857142857	0.8737714285714286
M355_RET_RNA	RET	RNA	M355	15	0.0	0.0
M355_RET_RNA	RET	RNA	M355	16	0.0	0.0
M355_RET_RNA	RET	RNA	M355	18	0.0	0.0
M355_RET_RNA	RPE	RNA	M135	1		
M355_RET_RNA	RPE	RNA	M135	2		
M355_RET_RNA	RPE	RNA	M135	3		
M355_RET_RNA	RPE	RNA	M135	4		
M355_RET_RNA	RPE	RNA	M135	5		
M355_RET_RNA	RPE	RNA	M135	6		
M355_RET_RNA	RPE	RNA	M135	7		
M355_RET_RNA	RPE	RNA	M135	8		
M355_RET_RNA	RPE	RNA	M135	9		
M355_RET_RNA	RPE	RNA	M135	10		
M355_RET_RNA	RPE	RNA	M135	11		
M355_RET_RNA	RPE	RNA	M135	12		
M355_RET_RNA	RPE	RNA	M135	13		
M355_RET_RNA	RPE	RNA	M135	14		
M355_RET_RNA	RPE	RNA	M135	15		
M355_RET_RNA	RPE	RNA	M135	16		
M355_RET_RNA	RPE	RNA	M135	18		
M355_RET_RNA	RPE	RNA	M148	1		
M355_RET_RNA	RPE	RNA	M148	2		
M355_RET_RNA	RPE	RNA	M148	3		
M355_RET_RNA	RPE	RNA	M148	4		
M355_RET_RNA	RPE	RNA	M148	5		
M355_RET_RNA	RPE	RNA	M148	6		
M355_RET_RNA	RPE	RNA	M148	7		
M355_RET_RNA	RPE	RNA	M148	8		
M355_RET_RNA	RPE	RNA	M148	9		
M355_RET_RNA	RPE	RNA	M148	10		
M355_RET_RNA	RPE	RNA	M148	11		
M355_RET_RNA	RPE	RNA	M148	12		
M355_RET_RNA	RPE	RNA	M148	13		
M355_RET_RNA	RPE	RNA	M148	14		
M355_RET_RNA	RPE	RNA	M148	15		
M355_RET_RNA	RPE	RNA	M148	16		
M355_RET_RNA	RPE	RNA	M148	18		
M355_RET_RNA	RPE	RNA	M355	1		
M355_RET_RNA	RPE	RNA	M355	2		
M355_RET_RNA	RPE	RNA	M355	3		
M355_RET_RNA	RPE	RNA	M355	4		
M355_RET_RNA	RPE	RNA	M355	5		
M355_RET_RNA	RPE	RNA	M355	6		
M355_RET_RNA	RPE	RNA	M355	7		
M355_RET_RNA	RPE	RNA	M355	8		
M355_RET_RNA	RPE	RNA	M355	9		
M355_RET_RNA	RPE	RNA	M355	10		
M355_RET_RNA	RPE	RNA	M355	11		
M355_RET_RNA	RPE	RNA	M355	12		
M355_RET_RNA	RPE	RNA	M355	13		
M355_RET_RNA	RPE	RNA	M355	14		
M355_RET_RNA	RPE	RNA	M355	15		
M355_RET_RNA	RPE	RNA	M355	16		
M355_RET_RNA	RPE	RNA	M355	18		
M355_RET_RNA	SPL	RNA	M135	1		
M355_RET_RNA	SPL	RNA	M135	2		
M355_RET_RNA	SPL	RNA	M135	3		
M355_RET_RNA	SPL	RNA	M135	4		
M355_RET_RNA	SPL	RNA	M135	5		
M355_RET_RNA	SPL	RNA	M135	6		
M355_RET_RNA	SPL	RNA	M135	7		
M355_RET_RNA	SPL	RNA	M135	8		
M355_RET_RNA	SPL	RNA	M135	9		
M355_RET_RNA	SPL	RNA	M135	10		
M355_RET_RNA	SPL	RNA	M135	11		
M355_RET_RNA	SPL	RNA	M135	12		
M355_RET_RNA	SPL	RNA	M135	13		
M355_RET_RNA	SPL	RNA	M135	14		
M355_RET_RNA	SPL	RNA	M135	15		
M355_RET_RNA	SPL	RNA	M135	16		
M355_RET_RNA	SPL	RNA	M135	18		
M355_RET_RNA	SPL	RNA	M148	1		
M355_RET_RNA	SPL	RNA	M148	2		
M355_RET_RNA	SPL	RNA	M148	3		
M355_RET_RNA	SPL	RNA	M148	4		
M355_RET_RNA	SPL	RNA	M148	5		
M355_RET_RNA	SPL	RNA	M148	6		
M355_RET_RNA	SPL	RNA	M148	7		
M355_RET_RNA	SPL	RNA	M148	8		
M355_RET_RNA	SPL	RNA	M148	9		
M355_RET_RNA	SPL	RNA	M148	10		
M355_RET_RNA	SPL	RNA	M148	11		
M355_RET_RNA	SPL	RNA	M148	12		
M355_RET_RNA	SPL	RNA	M148	13		
M355_RET_RNA	SPL	RNA	M148	14		
M355_RET_RNA	SPL	RNA	M148	15		
M355_RET_RNA	SPL	RNA	M148	16		
M355_RET_RNA	SPL	RNA	M148	18		
M355_RET_RNA	SPL	RNA	M355	1		
M355_RET_RNA	SPL	RNA	M355	2		
M355_RET_RNA	SPL	RNA	M355	3		
M355_RET_RNA	SPL	RNA	M355	4		
M355_RET_RNA	SPL	RNA	M355	5		
M355_RET_RNA	SPL	RNA	M355	6		
M355_RET_RNA	SPL	RNA	M355	7		
M355_RET_RNA	SPL	RNA	M355	8		
M355_RET_RNA	SPL	RNA	M355	9		
M355_RET_RNA	SPL	RNA	M355	10		
M355_RET_RNA	SPL	RNA	M355	11		
M355_RET_RNA	SPL	RNA	M355	12		
M355_RET_RNA	SPL	RNA	M355	13		
M355_RET_RNA	SPL	RNA	M355	14		
M355_RET_RNA	SPL	RNA	M355	15		
M355_RET_RNA	SPL	RNA	M355	16		
M355_RET_RNA	SPL	RNA	M355	18		
M355_RET_RNA	THY	RNA	M135	1		
M355_RET_RNA	THY	RNA	M135	2		
M355_RET_RNA	THY	RNA	M135	3		
M355_RET_RNA	THY	RNA	M135	4		
M355_RET_RNA	THY	RNA	M135	5		
M355_RET_RNA	THY	RNA	M135	6		
M355_RET_RNA	THY	RNA	M135	7		
M355_RET_RNA	THY	RNA	M135	8		
M355_RET_RNA	THY	RNA	M135	9		
M355_RET_RNA	THY	RNA	M135	10		
M355_RET_RNA	THY	RNA	M135	11		
M355_RET_RNA	THY	RNA	M135	12		
M355_RET_RNA	THY	RNA	M135	13		
M355_RET_RNA	THY	RNA	M135	14		
M355_RET_RNA	THY	RNA	M135	15		
M355_RET_RNA	THY	RNA	M135	16		
M355_RET_RNA	THY	RNA	M135	18		
M355_RET_RNA	THY	RNA	M148	1		
M355_RET_RNA	THY	RNA	M148	2		
M355_RET_RNA	THY	RNA	M148	3		
M355_RET_RNA	THY	RNA	M148	4		
M355_RET_RNA	THY	RNA	M148	5		
M355_RET_RNA	THY	RNA	M148	6		
M355_RET_RNA	THY	RNA	M148	7		
M355_RET_RNA	THY	RNA	M148	8		
M355_RET_RNA	THY	RNA	M148	9		
M355_RET_RNA	THY	RNA	M148	10		
M355_RET_RNA	THY	RNA	M148	11		
M355_RET_RNA	THY	RNA	M148	12		
M355_RET_RNA	THY	RNA	M148	13		
M355_RET_RNA	THY	RNA	M148	14		
M355_RET_RNA	THY	RNA	M148	15		
M355_RET_RNA	THY	RNA	M148	16		
M355_RET_RNA	THY	RNA	M148	18		
M355_RET_RNA	THY	RNA	M355	1		
M355_RET_RNA	THY	RNA	M355	2		
M355_RET_RNA	THY	RNA	M355	3		
M355_RET_RNA	THY	RNA	M355	4		
M355_RET_RNA	THY	RNA	M355	5		
M355_RET_RNA	THY	RNA	M355	6		
M355_RET_RNA	THY	RNA	M355	7		
M355_RET_RNA	THY	RNA	M355	8		
M355_RET_RNA	THY	RNA	M355	9		
M355_RET_RNA	THY	RNA	M355	10		
M355_RET_RNA	THY	RNA	M355	11		
M355_RET_RNA	THY	RNA	M355	12		
M355_RET_RNA	THY	RNA	M355	13		
M355_RET_RNA	THY	RNA	M355	14		
M355_RET_RNA	THY	RNA	M355	15		
M355_RET_RNA	THY	RNA	M355	16		
M355_RET_RNA	THY	RNA	M355	18		
M355_RPE_RNA	GON	RNA	M135	1		
M355_RPE_RNA	GON	RNA	M135	2		
M355_RPE_RNA	GON	RNA	M135	3		
M355_RPE_RNA	GON	RNA	M135	4		
M355_RPE_RNA	GON	RNA	M135	5		
M355_RPE_RNA	GON	RNA	M135	6		
M355_RPE_RNA	GON	RNA	M135	7		
M355_RPE_RNA	GON	RNA	M135	8		
M355_RPE_RNA	GON	RNA	M135	9		
M355_RPE_RNA	GON	RNA	M135	10		
M355_RPE_RNA	GON	RNA	M135	11		
M355_RPE_RNA	GON	RNA	M135	12		
M355_RPE_RNA	GON	RNA	M135	13		
M355_RPE_RNA	GON	RNA	M135	14		
M355_RPE_RNA	GON	RNA	M135	15		
M355_RPE_RNA	GON	RNA	M135	16		
M355_RPE_RNA	GON	RNA	M135	18		
M355_RPE_RNA	GON	RNA	M148	1		
M355_RPE_RNA	GON	RNA	M148	2		
M355_RPE_RNA	GON	RNA	M148	3		
M355_RPE_RNA	GON	RNA	M148	4		
M355_RPE_RNA	GON	RNA	M148	5		
M355_RPE_RNA	GON	RNA	M148	6		
M355_RPE_RNA	GON	RNA	M148	7		
M355_RPE_RNA	GON	RNA	M148	8		
M355_RPE_RNA	GON	RNA	M148	9		
M355_RPE_RNA	GON	RNA	M148	10		
M355_RPE_RNA	GON	RNA	M148	11		
M355_RPE_RNA	GON	RNA	M148	12		
M355_RPE_RNA	GON	RNA	M148	13		
M355_RPE_RNA	GON	RNA	M148	14		
M355_RPE_RNA	GON	RNA	M148	15		
M355_RPE_RNA	GON	RNA	M148	16		
M355_RPE_RNA	GON	RNA	M148	18		
M355_RPE_RNA	GON	RNA	M355	1		
M355_RPE_RNA	GON	RNA	M355	2		
M355_RPE_RNA	GON	RNA	M355	3		
M355_RPE_RNA	GON	RNA	M355	4		
M355_RPE_RNA	GON	RNA	M355	5		
M355_RPE_RNA	GON	RNA	M355	6		
M355_RPE_RNA	GON	RNA	M355	7		
M355_RPE_RNA	GON	RNA	M355	8		
M355_RPE_RNA	GON	RNA	M355	9		
M355_RPE_RNA	GON	RNA	M355	10		
M355_RPE_RNA	GON	RNA	M355	11		
M355_RPE_RNA	GON	RNA	M355	12		
M355_RPE_RNA	GON	RNA	M355	13		
M355_RPE_RNA	GON	RNA	M355	14		
M355_RPE_RNA	GON	RNA	M355	15		
M355_RPE_RNA	GON	RNA	M355	16		
M355_RPE_RNA	GON	RNA	M355	18		
M355_RPE_RNA	KID	RNA	M135	1		
M355_RPE_RNA	KID	RNA	M135	2		
M355_RPE_RNA	KID	RNA	M135	3		
M355_RPE_RNA	KID	RNA	M135	4		
M355_RPE_RNA	KID	RNA	M135	5		
M355_RPE_RNA	KID	RNA	M135	6		
M355_RPE_RNA	KID	RNA	M135	7		
M355_RPE_RNA	KID	RNA	M135	8		
M355_RPE_RNA	KID	RNA	M135	9		
M355_RPE_RNA	KID	RNA	M135	10		
M355_RPE_RNA	KID	RNA	M135	11		
M355_RPE_RNA	KID	RNA	M135	12		
M355_RPE_RNA	KID	RNA	M135	13		
M355_RPE_RNA	KID	RNA	M135	14		
M355_RPE_RNA	KID	RNA	M135	15		
M355_RPE_RNA	KID	RNA	M135	16		
M355_RPE_RNA	KID	RNA	M135	18		
M355_RPE_RNA	KID	RNA	M148	1		
M355_RPE_RNA	KID	RNA	M148	2		
M355_RPE_RNA	KID	RNA	M148	3		
M355_RPE_RNA	KID	RNA	M148	4		
M355_RPE_RNA	KID	RNA	M148	5		
M355_RPE_RNA	KID	RNA	M148	6		
M355_RPE_RNA	KID	RNA	M148	7		
M355_RPE_RNA	KID	RNA	M148	8		
M355_RPE_RNA	KID	RNA	M148	9		
M355_RPE_RNA	KID	RNA	M148	10		
M355_RPE_RNA	KID	RNA	M148	11		
M355_RPE_RNA	KID	RNA	M148	12		
M355_RPE_RNA	KID	RNA	M148	13		
M355_RPE_RNA	KID	RNA	M148	14		
M355_RPE_RNA	KID	RNA	M148	15		
M355_RPE_RNA	KID	RNA	M148	16		
M355_RPE_RNA	KID	RNA	M148	18		
M355_RPE_RNA	KID	RNA	M355	1		
M355_RPE_RNA	KID	RNA	M355	2		
M355_RPE_RNA	KID	RNA	M355	3		
M355_RPE_RNA	KID	RNA	M355	4		
M355_RPE_RNA	KID	RNA	M355	5		
M355_RPE_RNA	KID	RNA	M355	6		
M355_RPE_RNA	KID	RNA	M355	7		
M355_RPE_RNA	KID	RNA	M355	8		
M355_RPE_RNA	KID	RNA	M355	9		
M355_RPE_RNA	KID	RNA	M355	10		
M355_RPE_RNA	KID	RNA	M355	11		
M355_RPE_RNA	KID	RNA	M355	12		
M355_RPE_RNA	KID	RNA	M355	13		
M355_RPE_RNA	KID	RNA	M355	14		
M355_RPE_RNA	KID	RNA	M355	15		
M355_RPE_RNA	KID	RNA	M355	16		
M355_RPE_RNA	KID	RNA	M355	18		
M355_RPE_RNA	LU	RNA	M135	1		
M355_RPE_RNA	LU	RNA	M135	2		
M355_RPE_RNA	LU	RNA	M135	3		
M355_RPE_RNA	LU	RNA	M135	4		
M355_RPE_RNA	LU	RNA	M135	5		
M355_RPE_RNA	LU	RNA	M135	6		
M355_RPE_RNA	LU	RNA	M135	7		
M355_RPE_RNA	LU	RNA	M135	8		
M355_RPE_RNA	LU	RNA	M135	9		
M355_RPE_RNA	LU	RNA	M135	10		
M355_RPE_RNA	LU	RNA	M135	11		
M355_RPE_RNA	LU	RNA	M135	12		
M355_RPE_RNA	LU	RNA	M135	13		
M355_RPE_RNA	LU	RNA	M135	14		
M355_RPE_RNA	LU	RNA	M135	15		
M355_RPE_RNA	LU	RNA	M135	16		
M355_RPE_RNA	LU	RNA	M135	18		
M355_RPE_RNA	LU	RNA	M148	1		
M355_RPE_RNA	LU	RNA	M148	2		
M355_RPE_RNA	LU	RNA	M148	3		
M355_RPE_RNA	LU	RNA	M148	4		
M355_RPE_RNA	LU	RNA	M148	5		
M355_RPE_RNA	LU	RNA	M148	6		
M355_RPE_RNA	LU	RNA	M148	7		
M355_RPE_RNA	LU	RNA	M148	8		
M355_RPE_RNA	LU	RNA	M148	9		
M355_RPE_RNA	LU	RNA	M148	10		
M355_RPE_RNA	LU	RNA	M148	11		
M355_RPE_RNA	LU	RNA	M148	12		
M355_RPE_RNA	LU	RNA	M148	13		
M355_RPE_RNA	LU	RNA	M148	14		
M355_RPE_RNA	LU	RNA	M148	15		
M355_RPE_RNA	LU	RNA	M148	16		
M355_RPE_RNA	LU	RNA	M148	18		
M355_RPE_RNA	LU	RNA	M355	1		
M355_RPE_RNA	LU	RNA	M355	2		
M355_RPE_RNA	LU	RNA	M355	3		
M355_RPE_RNA	LU	RNA	M355	4		
M355_RPE_RNA	LU	RNA	M355	5		
M355_RPE_RNA	LU	RNA	M355	6		
M355_RPE_RNA	LU	RNA	M355	7		
M355_RPE_RNA	LU	RNA	M355	8		
M355_RPE_RNA	LU	RNA	M355	9		
M355_RPE_RNA	LU	RNA	M355	10		
M355_RPE_RNA	LU	RNA	M355	11		
M355_RPE_RNA	LU	RNA	M355	12		
M355_RPE_RNA	LU	RNA	M355	13		
M355_RPE_RNA	LU	RNA	M355	14		
M355_RPE_RNA	LU	RNA	M355	15		
M355_RPE_RNA	LU	RNA	M355	16		
M355_RPE_RNA	LU	RNA	M355	18		
M355_RPE_RNA	RET	RNA	M135	1		
M355_RPE_RNA	RET	RNA	M135	2		
M355_RPE_RNA	RET	RNA	M135	3		
M355_RPE_RNA	RET	RNA	M135	4		
M355_RPE_RNA	RET	RNA	M135	5		
M355_RPE_RNA	RET	RNA	M135	6		
M355_RPE_RNA	RET	RNA	M135	7		
M355_RPE_RNA	RET	RNA	M135	8		
M355_RPE_RNA	RET	RNA	M135	9		
M355_RPE_RNA	RET	RNA	M135	10		
M355_RPE_RNA	RET	RNA	M135	11		
M355_RPE_RNA	RET	RNA	M135	12		
M355_RPE_RNA	RET	RNA	M135	13		
M355_RPE_RNA	RET	RNA	M135	14		
M355_RPE_RNA	RET	RNA	M135	15		
M355_RPE_RNA	RET	RNA	M135	16		
M355_RPE_RNA	RET	RNA	M135	18		
M355_RPE_RNA	RET	RNA	M148	1		
M355_RPE_RNA	RET	RNA	M148	2		
M355_RPE_RNA	RET	RNA	M148	3		
M355_RPE_RNA	RET	RNA	M148	4		
M355_RPE_RNA	RET	RNA	M148	5		
M355_RPE_RNA	RET	RNA	M148	6		
M355_RPE_RNA	RET	RNA	M148	7		
M355_RPE_RNA	RET	RNA	M148	8		
M355_RPE_RNA	RET	RNA	M148	9		
M355_RPE_RNA	RET	RNA	M148	10		
M355_RPE_RNA	RET	RNA	M148	11		
M355_RPE_RNA	RET	RNA	M148	12		
M355_RPE_RNA	RET	RNA	M148	13		
M355_RPE_RNA	RET	RNA	M148	14		
M355_RPE_RNA	RET	RNA	M148	15		
M355_RPE_RNA	RET	RNA	M148	16		
M355_RPE_RNA	RET	RNA	M148	18		
M355_RPE_RNA	RET	RNA	M355	1		
M355_RPE_RNA	RET	RNA	M355	2		
M355_RPE_RNA	RET	RNA	M355	3		
M355_RPE_RNA	RET	RNA	M355	4		
M355_RPE_RNA	RET	RNA	M355	5		
M355_RPE_RNA	RET	RNA	M355	6		
M355_RPE_RNA	RET	RNA	M355	7		
M355_RPE_RNA	RET	RNA	M355	8		
M355_RPE_RNA	RET	RNA	M355	9		
M355_RPE_RNA	RET	RNA	M355	10		
M355_RPE_RNA	RET	RNA	M355	11		
M355_RPE_RNA	RET	RNA	M355	12		
M355_RPE_RNA	RET	RNA	M355	13		
M355_RPE_RNA	RET	RNA	M355	14		
M355_RPE_RNA	RET	RNA	M355	15		
M355_RPE_RNA	RET	RNA	M355	16		
M355_RPE_RNA	RET	RNA	M355	18		
M355_RPE_RNA	RPE	RNA	M135	1		
M355_RPE_RNA	RPE	RNA	M135	2		
M355_RPE_RNA	RPE	RNA	M135	3		
M355_RPE_RNA	RPE	RNA	M135	4		
M355_RPE_RNA	RPE	RNA	M135	5		
M355_RPE_RNA	RPE	RNA	M135	6		
M355_RPE_RNA	RPE	RNA	M135	7		
M355_RPE_RNA	RPE	RNA	M135	8		
M355_RPE_RNA	RPE	RNA	M135	9		
M355_RPE_RNA	RPE	RNA	M135	10		
M355_RPE_RNA	RPE	RNA	M135	11		
M355_RPE_RNA	RPE	RNA	M135	12		
M355_RPE_RNA	RPE	RNA	M135	13		
M355_RPE_RNA	RPE	RNA	M135	14		
M355_RPE_RNA	RPE	RNA	M135	15		
M355_RPE_RNA	RPE	RNA	M135	16		
M355_RPE_RNA	RPE	RNA	M135	18		
M355_RPE_RNA	RPE	RNA	M148	1		
M355_RPE_RNA	RPE	RNA	M148	2		
M355_RPE_RNA	RPE	RNA	M148	3		
M355_RPE_RNA	RPE	RNA	M148	4		
M355_RPE_RNA	RPE	RNA	M148	5		
M355_RPE_RNA	RPE	RNA	M148	6		
M355_RPE_RNA	RPE	RNA	M148	7		
M355_RPE_RNA	RPE	RNA	M148	8		
M355_RPE_RNA	RPE	RNA	M148	9		
M355_RPE_RNA	RPE	RNA	M148	10		
M355_RPE_RNA	RPE	RNA	M148	11		
M355_RPE_RNA	RPE	RNA	M148	12		
M355_RPE_RNA	RPE	RNA	M148	13		
M355_RPE_RNA	RPE	RNA	M148	14		
M355_RPE_RNA	RPE	RNA	M148	15		
M355_RPE_RNA	RPE	RNA	M148	16		
M355_RPE_RNA	RPE	RNA	M148	18		
M355_RPE_RNA	RPE	RNA	M355	1	3758.1428571428573	2.8636
M355_RPE_RNA	RPE	RNA	M355	2	670.4371428571428	0.46449428571428575
M355_RPE_RNA	RPE	RNA	M355	3	665.1782857142857	0.61139
M355_RPE_RNA	RPE	RNA	M355	4	382.90999999999997	0.40229542857142864
M355_RPE_RNA	RPE	RNA	M355	5	586.5085714285713	0.7354285714285714
M355_RPE_RNA	RPE	RNA	M355	6	1132.9542857142856	0.9756714285714287
M355_RPE_RNA	RPE	RNA	M355	7	805.8285714285714	0.9262742857142858
M355_RPE_RNA	RPE	RNA	M355	8	1210.3857142857141	1.0123857142857144
M355_RPE_RNA	RPE	RNA	M355	9	2022.5117142857143	1.718848571428572
M355_RPE_RNA	RPE	RNA	M355	10	1021.4600000000002	0.727142857142857
M355_RPE_RNA	RPE	RNA	M355	11	807.4554285714288	0.5638674285714286
M355_RPE_RNA	RPE	RNA	M355	12	1370.945714285714	1.3004485714285714
M355_RPE_RNA	RPE	RNA	M355	13	2104.688571428572	1.5717485714285713
M355_RPE_RNA	RPE	RNA	M355	14	2032.6314285714288	2.396685714285714
M355_RPE_RNA	RPE	RNA	M355	15	141.5542857142857	0.12198199999999998
M355_RPE_RNA	RPE	RNA	M355	16	859.4782857142857	0.7557640000000001
M355_RPE_RNA	RPE	RNA	M355	18	661.8085714285713	0.44483457142857136
M355_RPE_RNA	SPL	RNA	M135	1		
M355_RPE_RNA	SPL	RNA	M135	2		
M355_RPE_RNA	SPL	RNA	M135	3		
M355_RPE_RNA	SPL	RNA	M135	4		
M355_RPE_RNA	SPL	RNA	M135	5		
M355_RPE_RNA	SPL	RNA	M135	6		
M355_RPE_RNA	SPL	RNA	M135	7		
M355_RPE_RNA	SPL	RNA	M135	8		
M355_RPE_RNA	SPL	RNA	M135	9		
M355_RPE_RNA	SPL	RNA	M135	10		
M355_RPE_RNA	SPL	RNA	M135	11		
M355_RPE_RNA	SPL	RNA	M135	12		
M355_RPE_RNA	SPL	RNA	M135	13		
M355_RPE_RNA	SPL	RNA	M135	14		
M355_RPE_RNA	SPL	RNA	M135	15		
M355_RPE_RNA	SPL	RNA	M135	16		
M355_RPE_RNA	SPL	RNA	M135	18		
M355_RPE_RNA	SPL	RNA	M148	1		
M355_RPE_RNA	SPL	RNA	M148	2		
M355_RPE_RNA	SPL	RNA	M148	3		
M355_RPE_RNA	SPL	RNA	M148	4		
M355_RPE_RNA	SPL	RNA	M148	5		
M355_RPE_RNA	SPL	RNA	M148	6		
M355_RPE_RNA	SPL	RNA	M148	7		
M355_RPE_RNA	SPL	RNA	M148	8		
M355_RPE_RNA	SPL	RNA	M148	9		
M355_RPE_RNA	SPL	RNA	M148	10		
M355_RPE_RNA	SPL	RNA	M148	11		
M355_RPE_RNA	SPL	RNA	M148	12		
M355_RPE_RNA	SPL	RNA	M148	13		
M355_RPE_RNA	SPL	RNA	M148	14		
M355_RPE_RNA	SPL	RNA	M148	15		
M355_RPE_RNA	SPL	RNA	M148	16		
M355_RPE_RNA	SPL	RNA	M148	18		
M355_RPE_RNA	SPL	RNA	M355	1		
M355_RPE_RNA	SPL	RNA	M355	2		
M355_RPE_RNA	SPL	RNA	M355	3		
M355_RPE_RNA	SPL	RNA	M355	4		
M355_RPE_RNA	SPL	RNA	M355	5		
M355_RPE_RNA	SPL	RNA	M355	6		
M355_RPE_RNA	SPL	RNA	M355	7		
M355_RPE_RNA	SPL	RNA	M355	8		
M355_RPE_RNA	SPL	RNA	M355	9		
M355_RPE_RNA	SPL	RNA	M355	10		
M355_RPE_RNA	SPL	RNA	M355	11		
M355_RPE_RNA	SPL	RNA	M355	12		
M355_RPE_RNA	SPL	RNA	M355	13		
M355_RPE_RNA	SPL	RNA	M355	14		
M355_RPE_RNA	SPL	RNA	M355	15		
M355_RPE_RNA	SPL	RNA	M355	16		
M355_RPE_RNA	SPL	RNA	M355	18		
M355_RPE_RNA	THY	RNA	M135	1		
M355_RPE_RNA	THY	RNA	M135	2		
M355_RPE_RNA	THY	RNA	M135	3		
M355_RPE_RNA	THY	RNA	M135	4		
M355_RPE_RNA	THY	RNA	M135	5		
M355_RPE_RNA	THY	RNA	M135	6		
M355_RPE_RNA	THY	RNA	M135	7		
M355_RPE_RNA	THY	RNA	M135	8		
M355_RPE_RNA	THY	RNA	M135	9		
M355_RPE_RNA	THY	RNA	M135	10		
M355_RPE_RNA	THY	RNA	M135	11		
M355_RPE_RNA	THY	RNA	M135	12		
M355_RPE_RNA	THY	RNA	M135	13		
M355_RPE_RNA	THY	RNA	M135	14		
M355_RPE_RNA	THY	RNA	M135	15		
M355_RPE_RNA	THY	RNA	M135	16		
M355_RPE_RNA	THY	RNA	M135	18		
M355_RPE_RNA	THY	RNA	M148	1		
M355_RPE_RNA	THY	RNA	M148	2		
M355_RPE_RNA	THY	RNA	M148	3		
M355_RPE_RNA	THY	RNA	M148	4		
M355_RPE_RNA	THY	RNA	M148	5		
M355_RPE_RNA	THY	RNA	M148	6		
M355_RPE_RNA	THY	RNA	M148	7		
M355_RPE_RNA	THY	RNA	M148	8		
M355_RPE_RNA	THY	RNA	M148	9		
M355_RPE_RNA	THY	RNA	M148	10		
M355_RPE_RNA	THY	RNA	M148	11		
M355_RPE_RNA	THY	RNA	M148	12		
M355_RPE_RNA	THY	RNA	M148	13		
M355_RPE_RNA	THY	RNA	M148	14		
M355_RPE_RNA	THY	RNA	M148	15		
M355_RPE_RNA	THY	RNA	M148	16		
M355_RPE_RNA	THY	RNA	M148	18		
M355_RPE_RNA	THY	RNA	M355	1		
M355_RPE_RNA	THY	RNA	M355	2		
M355_RPE_RNA	THY	RNA	M355	3		
M355_RPE_RNA	THY	RNA	M355	4		
M355_RPE_RNA	THY	RNA	M355	5		
M355_RPE_RNA	THY	RNA	M355	6		
M355_RPE_RNA	THY	RNA	M355	7		
M355_RPE_RNA	THY	RNA	M355	8		
M355_RPE_RNA	THY	RNA	M355	9		
